algo,serie,taille,temps
quickRandomSeuil,testset2,500000,31.9299
quickRandomSeuil,testset3,1000,0.0293
quickRandomSeuil,testset3,1000,0.0284
quickRandomSeuil,testset3,1000,0.0332
quickRandomSeuil,testset3,1000,0.0293
quickRandomSeuil,testset3,1000,0.0291
quickRandomSeuil,testset3,1000,0.0302
quickRandomSeuil,testset3,1000,0.0297
quickRandomSeuil,testset3,1000,0.0291
quickRandomSeuil,testset3,1000,0.0294
quickRandomSeuil,testset3,1000,0.0292
quickRandomSeuil,testset3,1000,0.0369
quickRandomSeuil,testset3,1000,0.028
quickRandomSeuil,testset3,1000,0.0273
quickRandomSeuil,testset3,1000,0.0271
quickRandomSeuil,testset3,1000,0.0278
quickRandomSeuil,testset3,1000,0.0268
quickRandomSeuil,testset3,1000,0.0278
quickRandomSeuil,testset3,1000,0.0276
quickRandomSeuil,testset3,1000,0.0276
quickRandomSeuil,testset3,1000,0.0279
quickRandomSeuil,testset3,1000,0.0283
quickRandomSeuil,testset3,1000,0.0282
quickRandomSeuil,testset3,1000,0.0285
quickRandomSeuil,testset3,1000,0.0283
quickRandomSeuil,testset3,1000,0.0277
quickRandomSeuil,testset3,1000,0.0273
quickRandomSeuil,testset3,1000,0.0294
quickRandomSeuil,testset3,1000,0.0276
quickRandomSeuil,testset3,1000,0.0282
quickRandomSeuil,testset3,1000,0.0293
quickRandomSeuil,testset3,1000,0.0604
quickRandomSeuil,testset3,1000,0.0302
quickRandomSeuil,testset3,1000,0.0289
quickRandomSeuil,testset3,1000,0.0291
quickRandomSeuil,testset3,1000,0.028
quickRandomSeuil,testset3,1000,0.0405
quickRandomSeuil,testset3,1000,0.029
quickRandomSeuil,testset3,1000,0.0291
quickRandomSeuil,testset3,1000,0.0284
quickRandomSeuil,testset3,1000,0.028
quickRandomSeuil,testset3,1000,0.0401
quickRandomSeuil,testset3,1000,0.0283
quickRandomSeuil,testset3,1000,0.0285
quickRandomSeuil,testset3,1000,0.0296
quickRandomSeuil,testset3,1000,0.0287
quickRandomSeuil,testset3,1000,0.0286
quickRandomSeuil,testset3,1000,0.0285
quickRandomSeuil,testset3,1000,0.0291
quickRandomSeuil,testset3,1000,0.0283
quickRandomSeuil,testset3,1000,0.0297
quickRandomSeuil,testset3,1000,0.0284
quickRandomSeuil,testset3,1000,0.0343
quickRandomSeuil,testset3,1000,0.1001
quickRandomSeuil,testset3,1000,0.0278
quickRandomSeuil,testset3,1000,0.0287
quickRandomSeuil,testset3,1000,0.0281
quickRandomSeuil,testset3,1000,0.0273
quickRandomSeuil,testset3,1000,0.0274
quickRandomSeuil,testset3,1000,0.0274
quickRandomSeuil,testset3,1000,0.0275
quickRandomSeuil,testset3,1000,0.0271
quickRandomSeuil,testset3,1000,0.0271
quickRandomSeuil,testset3,1000,0.0271
quickRandomSeuil,testset3,1000,0.0275
quickRandomSeuil,testset3,1000,0.0273
quickRandomSeuil,testset3,1000,0.027
quickRandomSeuil,testset3,1000,0.0272
quickRandomSeuil,testset3,1000,0.027
quickRandomSeuil,testset3,1000,0.0267
quickRandomSeuil,testset3,1000,0.0271
quickRandomSeuil,testset3,1000,0.0475
quickRandomSeuil,testset3,1000,0.0277
quickRandomSeuil,testset3,1000,0.0271
quickRandomSeuil,testset3,1000,0.0271
quickRandomSeuil,testset3,1000,0.0272
quickRandomSeuil,testset3,1000,0.0272
quickRandomSeuil,testset3,1000,0.0273
quickRandomSeuil,testset3,1000,0.0277
quickRandomSeuil,testset3,1000,0.0279
quickRandomSeuil,testset3,1000,0.0346
quickRandomSeuil,testset3,1000,0.0296
quickRandomSeuil,testset3,1000,0.0296
quickRandomSeuil,testset3,1000,0.0295
quickRandomSeuil,testset3,1000,0.0305
quickRandomSeuil,testset3,1000,0.0285
quickRandomSeuil,testset3,1000,0.0308
quickRandomSeuil,testset3,1000,0.0376
quickRandomSeuil,testset3,1000,0.0282
quickRandomSeuil,testset3,1000,0.0287
quickRandomSeuil,testset3,1000,0.0307
quickRandomSeuil,testset3,1000,0.029
quickRandomSeuil,testset3,1000,0.0292
quickRandomSeuil,testset3,1000,0.0291
quickRandomSeuil,testset3,1000,0.0295
quickRandomSeuil,testset3,1000,0.029
quickRandomSeuil,testset3,1000,0.0288
quickRandomSeuil,testset3,1000,0.0287
quickRandomSeuil,testset3,1000,0.0298
quickRandomSeuil,testset3,1000,0.0416
quickRandomSeuil,testset3,1000,0.0326
quickRandomSeuil,testset3,10000,0.2879
quickRandomSeuil,testset3,10000,0.2879
quickRandomSeuil,testset3,10000,0.2883
quickRandomSeuil,testset3,10000,0.2922
quickRandomSeuil,testset3,10000,0.2872
quickRandomSeuil,testset3,10000,0.2887
quickRandomSeuil,testset3,10000,0.3366
quickRandomSeuil,testset3,10000,0.2885
quickRandomSeuil,testset3,10000,0.2895
quickRandomSeuil,testset3,10000,0.2916
quickRandomSeuil,testset3,10000,0.2783
quickRandomSeuil,testset3,10000,0.2774
quickRandomSeuil,testset3,10000,0.3591
quickRandomSeuil,testset3,10000,0.2799
quickRandomSeuil,testset3,10000,0.2725
quickRandomSeuil,testset3,10000,0.2735
quickRandomSeuil,testset3,10000,0.4548
quickRandomSeuil,testset3,10000,0.2733
quickRandomSeuil,testset3,10000,0.2833
quickRandomSeuil,testset3,10000,0.4387
quickRandomSeuil,testset3,10000,0.2701
quickRandomSeuil,testset3,10000,0.2736
quickRandomSeuil,testset3,10000,0.3061
quickRandomSeuil,testset3,10000,0.2875
quickRandomSeuil,testset3,10000,0.275
quickRandomSeuil,testset3,10000,0.3306
quickRandomSeuil,testset3,10000,0.3029
quickRandomSeuil,testset3,10000,0.2703
quickRandomSeuil,testset3,10000,0.3539
quickRandomSeuil,testset3,10000,0.2701
quickRandomSeuil,testset3,10000,0.2754
quickRandomSeuil,testset3,10000,0.2747
quickRandomSeuil,testset3,10000,0.2798
quickRandomSeuil,testset3,10000,0.2686
quickRandomSeuil,testset3,10000,0.2743
quickRandomSeuil,testset3,10000,0.2748
quickRandomSeuil,testset3,10000,0.2746
quickRandomSeuil,testset3,10000,0.2741
quickRandomSeuil,testset3,10000,0.2772
quickRandomSeuil,testset3,10000,0.3207
quickRandomSeuil,testset3,10000,0.2774
quickRandomSeuil,testset3,10000,0.293
quickRandomSeuil,testset3,10000,0.3062
quickRandomSeuil,testset3,10000,0.2922
quickRandomSeuil,testset3,10000,0.2951
quickRandomSeuil,testset3,10000,0.3206
quickRandomSeuil,testset3,10000,0.4011
quickRandomSeuil,testset3,10000,0.3118
quickRandomSeuil,testset3,10000,0.3212
quickRandomSeuil,testset3,10000,0.339
quickRandomSeuil,testset3,10000,0.2949
quickRandomSeuil,testset3,10000,0.32
quickRandomSeuil,testset3,10000,0.3069
quickRandomSeuil,testset3,10000,0.2932
quickRandomSeuil,testset3,10000,0.2813
quickRandomSeuil,testset3,10000,0.3313
quickRandomSeuil,testset3,10000,0.2937
quickRandomSeuil,testset3,10000,0.4162
quickRandomSeuil,testset3,10000,0.3325
quickRandomSeuil,testset3,10000,0.3162
quickRandomSeuil,testset3,10000,0.2825
quickRandomSeuil,testset3,10000,0.3176
quickRandomSeuil,testset3,10000,0.3743
quickRandomSeuil,testset3,10000,0.286
quickRandomSeuil,testset3,10000,0.6135
quickRandomSeuil,testset3,10000,0.2926
quickRandomSeuil,testset3,10000,0.2886
quickRandomSeuil,testset3,10000,0.2931
quickRandomSeuil,testset3,10000,0.2853
quickRandomSeuil,testset3,10000,0.3371
quickRandomSeuil,testset3,10000,0.3828
quickRandomSeuil,testset3,10000,0.3806
quickRandomSeuil,testset3,10000,0.3316
quickRandomSeuil,testset3,10000,0.286
quickRandomSeuil,testset3,10000,0.4227
quickRandomSeuil,testset3,10000,0.2792
quickRandomSeuil,testset3,10000,0.2851
quickRandomSeuil,testset3,10000,0.2748
quickRandomSeuil,testset3,10000,0.2729
quickRandomSeuil,testset3,10000,0.3169
quickRandomSeuil,testset3,10000,0.2865
quickRandomSeuil,testset3,10000,0.275
quickRandomSeuil,testset3,10000,0.2743
quickRandomSeuil,testset3,10000,0.2777
quickRandomSeuil,testset3,10000,0.3084
quickRandomSeuil,testset3,10000,0.2788
quickRandomSeuil,testset3,10000,0.3366
quickRandomSeuil,testset3,10000,0.3335
quickRandomSeuil,testset3,10000,0.2773
quickRandomSeuil,testset3,10000,0.278
quickRandomSeuil,testset3,10000,0.2808
quickRandomSeuil,testset3,10000,0.2864
quickRandomSeuil,testset3,10000,0.2729
quickRandomSeuil,testset3,10000,0.2728
quickRandomSeuil,testset3,10000,0.2728
quickRandomSeuil,testset3,10000,0.2732
quickRandomSeuil,testset3,10000,0.3397
quickRandomSeuil,testset3,10000,0.3352
quickRandomSeuil,testset3,10000,0.277
quickRandomSeuil,testset3,10000,0.2747
quickRandomSeuil,testset3,100000,3.4109
quickRandomSeuil,testset3,100000,3.6185
quickRandomSeuil,testset3,100000,3.8663
quickRandomSeuil,testset3,100000,3.3308
quickRandomSeuil,testset3,100000,3.4857
quickRandomSeuil,testset3,100000,3.2608
quickRandomSeuil,testset3,100000,3.6706
quickRandomSeuil,testset3,100000,3.2039
quickRandomSeuil,testset3,100000,3.2215
quickRandomSeuil,testset3,100000,3.3634
quickRandomSeuil,testset3,100000,3.4744
quickRandomSeuil,testset3,100000,3.5441
quickRandomSeuil,testset3,100000,3.8597
quickRandomSeuil,testset3,100000,3.3985
quickRandomSeuil,testset3,100000,3.6971
quickRandomSeuil,testset3,100000,4.0474
quickRandomSeuil,testset3,100000,3.4912
quickRandomSeuil,testset3,100000,3.4156
quickRandomSeuil,testset3,100000,3.4669
quickRandomSeuil,testset3,100000,3.7937
quickRandomSeuil,testset3,100000,3.3221
quickRandomSeuil,testset3,100000,3.3416
quickRandomSeuil,testset3,100000,3.3596
quickRandomSeuil,testset3,100000,3.4301
quickRandomSeuil,testset3,100000,3.4581
quickRandomSeuil,testset3,100000,3.2733
quickRandomSeuil,testset3,100000,3.3525
quickRandomSeuil,testset3,100000,3.804
quickRandomSeuil,testset3,100000,3.3763
quickRandomSeuil,testset3,100000,3.3054
quickRandomSeuil,testset3,100000,3.3747
quickRandomSeuil,testset3,100000,3.4242
quickRandomSeuil,testset3,100000,3.4853
quickRandomSeuil,testset3,100000,3.9787
quickRandomSeuil,testset3,100000,3.3564
quickRandomSeuil,testset3,100000,3.4865
quickRandomSeuil,testset3,100000,3.3271
quickRandomSeuil,testset3,100000,3.344
quickRandomSeuil,testset3,100000,3.464
quickRandomSeuil,testset3,100000,3.5014
quickRandomSeuil,testset3,100000,3.4163
quickRandomSeuil,testset3,100000,3.8124
quickRandomSeuil,testset3,100000,3.3726
quickRandomSeuil,testset3,100000,3.3472
quickRandomSeuil,testset3,100000,3.42
quickRandomSeuil,testset3,100000,3.7725
quickRandomSeuil,testset3,100000,3.3895
quickRandomSeuil,testset3,100000,3.3822
quickRandomSeuil,testset3,100000,3.4587
quickRandomSeuil,testset3,100000,3.8599
quickRandomSeuil,testset3,100000,3.5574
quickRandomSeuil,testset3,100000,4.2035
quickRandomSeuil,testset3,100000,4.2436
quickRandomSeuil,testset3,100000,3.4958
quickRandomSeuil,testset3,100000,3.783
quickRandomSeuil,testset3,100000,3.5935
quickRandomSeuil,testset3,100000,3.4694
quickRandomSeuil,testset3,100000,3.5358
quickRandomSeuil,testset3,100000,3.4944
quickRandomSeuil,testset3,100000,3.4418
quickRandomSeuil,testset3,100000,3.6213
quickRandomSeuil,testset3,100000,3.4076
quickRandomSeuil,testset3,100000,3.4351
quickRandomSeuil,testset3,100000,3.3371
quickRandomSeuil,testset3,100000,3.3995
quickRandomSeuil,testset3,100000,3.8091
quickRandomSeuil,testset3,100000,3.897
quickRandomSeuil,testset3,100000,3.4009
quickRandomSeuil,testset3,100000,3.6207
quickRandomSeuil,testset3,100000,4.0061
quickRandomSeuil,testset3,100000,3.4243
quickRandomSeuil,testset3,100000,3.5769
quickRandomSeuil,testset3,100000,3.3861
quickRandomSeuil,testset3,100000,3.3057
quickRandomSeuil,testset3,100000,3.4218
quickRandomSeuil,testset3,100000,3.3966
quickRandomSeuil,testset3,100000,3.5556
quickRandomSeuil,testset3,100000,3.6026
quickRandomSeuil,testset3,100000,3.5293
quickRandomSeuil,testset3,100000,3.5177
quickRandomSeuil,testset3,100000,3.4364
quickRandomSeuil,testset3,100000,3.3644
quickRandomSeuil,testset3,100000,3.403
quickRandomSeuil,testset3,100000,3.7497
quickRandomSeuil,testset3,100000,3.4498
quickRandomSeuil,testset3,100000,3.2785
quickRandomSeuil,testset3,100000,3.5062
quickRandomSeuil,testset3,100000,3.2891
quickRandomSeuil,testset3,100000,3.3164
quickRandomSeuil,testset3,100000,3.5997
quickRandomSeuil,testset3,100000,3.0897
quickRandomSeuil,testset3,100000,3.1951
quickRandomSeuil,testset3,100000,3.1541
quickRandomSeuil,testset3,100000,3.2883
quickRandomSeuil,testset3,100000,3.1479
quickRandomSeuil,testset3,100000,3.6067
quickRandomSeuil,testset3,100000,3.6765
quickRandomSeuil,testset3,100000,3.3694
quickRandomSeuil,testset3,100000,3.7169
quickRandomSeuil,testset3,100000,3.3719
quickRandomSeuil,testset3,5000,0.1332
quickRandomSeuil,testset3,5000,0.158
quickRandomSeuil,testset3,5000,0.1335
quickRandomSeuil,testset3,5000,0.1806
quickRandomSeuil,testset3,5000,0.1585
quickRandomSeuil,testset3,5000,0.1338
quickRandomSeuil,testset3,5000,0.1344
quickRandomSeuil,testset3,5000,0.2818
quickRandomSeuil,testset3,5000,0.1336
quickRandomSeuil,testset3,5000,0.1578
quickRandomSeuil,testset3,5000,0.1426
quickRandomSeuil,testset3,5000,0.1391
quickRandomSeuil,testset3,5000,0.1435
quickRandomSeuil,testset3,5000,0.1389
quickRandomSeuil,testset3,5000,0.1388
quickRandomSeuil,testset3,5000,0.135
quickRandomSeuil,testset3,5000,0.1525
quickRandomSeuil,testset3,5000,0.1672
quickRandomSeuil,testset3,5000,0.1479
quickRandomSeuil,testset3,5000,0.1483
quickRandomSeuil,testset3,5000,0.1332
quickRandomSeuil,testset3,5000,0.1336
quickRandomSeuil,testset3,5000,0.1363
quickRandomSeuil,testset3,5000,0.1667
quickRandomSeuil,testset3,5000,0.1478
quickRandomSeuil,testset3,5000,0.1359
quickRandomSeuil,testset3,5000,0.1378
quickRandomSeuil,testset3,5000,0.1353
quickRandomSeuil,testset3,5000,0.1358
quickRandomSeuil,testset3,5000,0.1356
quickRandomSeuil,testset3,5000,0.1378
quickRandomSeuil,testset3,5000,0.1352
quickRandomSeuil,testset3,5000,0.135
quickRandomSeuil,testset3,5000,0.156
quickRandomSeuil,testset3,5000,0.177
quickRandomSeuil,testset3,5000,0.1349
quickRandomSeuil,testset3,5000,0.1561
quickRandomSeuil,testset3,5000,0.1342
quickRandomSeuil,testset3,5000,0.1367
quickRandomSeuil,testset3,5000,0.1361
quickRandomSeuil,testset3,5000,0.1374
quickRandomSeuil,testset3,5000,0.1395
quickRandomSeuil,testset3,5000,0.1375
quickRandomSeuil,testset3,5000,0.1546
quickRandomSeuil,testset3,5000,0.1425
quickRandomSeuil,testset3,5000,0.1367
quickRandomSeuil,testset3,5000,0.137
quickRandomSeuil,testset3,5000,0.1372
quickRandomSeuil,testset3,5000,0.1369
quickRandomSeuil,testset3,5000,0.1363
quickRandomSeuil,testset3,5000,0.1403
quickRandomSeuil,testset3,5000,0.2242
quickRandomSeuil,testset3,5000,0.1354
quickRandomSeuil,testset3,5000,0.1557
quickRandomSeuil,testset3,5000,0.1348
quickRandomSeuil,testset3,5000,0.1325
quickRandomSeuil,testset3,5000,0.1319
quickRandomSeuil,testset3,5000,0.1321
quickRandomSeuil,testset3,5000,0.139
quickRandomSeuil,testset3,5000,0.1585
quickRandomSeuil,testset3,5000,0.1345
quickRandomSeuil,testset3,5000,0.135
quickRandomSeuil,testset3,5000,0.1349
quickRandomSeuil,testset3,5000,0.1347
quickRandomSeuil,testset3,5000,0.1938
quickRandomSeuil,testset3,5000,0.1381
quickRandomSeuil,testset3,5000,0.132
quickRandomSeuil,testset3,5000,0.1354
quickRandomSeuil,testset3,5000,0.1585
quickRandomSeuil,testset3,5000,0.1349
quickRandomSeuil,testset3,5000,0.1898
quickRandomSeuil,testset3,5000,0.1359
quickRandomSeuil,testset3,5000,0.1391
quickRandomSeuil,testset3,5000,0.1312
quickRandomSeuil,testset3,5000,0.1539
quickRandomSeuil,testset3,5000,0.1306
quickRandomSeuil,testset3,5000,0.1498
quickRandomSeuil,testset3,5000,0.1312
quickRandomSeuil,testset3,5000,0.1326
quickRandomSeuil,testset3,5000,0.1307
quickRandomSeuil,testset3,5000,0.1427
quickRandomSeuil,testset3,5000,0.2339
quickRandomSeuil,testset3,5000,0.1398
quickRandomSeuil,testset3,5000,0.14
quickRandomSeuil,testset3,5000,0.1399
quickRandomSeuil,testset3,5000,0.1396
quickRandomSeuil,testset3,5000,0.1401
quickRandomSeuil,testset3,5000,0.1465
quickRandomSeuil,testset3,5000,0.1437
quickRandomSeuil,testset3,5000,0.1428
quickRandomSeuil,testset3,5000,0.1892
quickRandomSeuil,testset3,5000,0.1342
quickRandomSeuil,testset3,5000,0.1372
quickRandomSeuil,testset3,5000,0.1363
quickRandomSeuil,testset3,5000,0.1404
quickRandomSeuil,testset3,5000,0.1451
quickRandomSeuil,testset3,5000,0.1372
quickRandomSeuil,testset3,5000,0.1773
quickRandomSeuil,testset3,5000,0.1399
quickRandomSeuil,testset3,5000,0.1422
quickRandomSeuil,testset3,50000,1.7267
quickRandomSeuil,testset3,50000,2.0622
quickRandomSeuil,testset3,50000,1.8804
quickRandomSeuil,testset3,50000,1.6556
quickRandomSeuil,testset3,50000,1.7026
quickRandomSeuil,testset3,50000,1.6823
quickRandomSeuil,testset3,50000,1.7367
quickRandomSeuil,testset3,50000,1.7016
quickRandomSeuil,testset3,50000,1.5488
quickRandomSeuil,testset3,50000,1.7958
quickRandomSeuil,testset3,50000,1.5425
quickRandomSeuil,testset3,50000,1.5581
quickRandomSeuil,testset3,50000,1.9617
quickRandomSeuil,testset3,50000,1.6956
quickRandomSeuil,testset3,50000,1.5519
quickRandomSeuil,testset3,50000,1.5912
quickRandomSeuil,testset3,50000,1.8361
quickRandomSeuil,testset3,50000,1.5234
quickRandomSeuil,testset3,50000,1.5475
quickRandomSeuil,testset3,50000,1.5451
quickRandomSeuil,testset3,50000,1.555
quickRandomSeuil,testset3,50000,1.5992
quickRandomSeuil,testset3,50000,2.1214
quickRandomSeuil,testset3,50000,1.507
quickRandomSeuil,testset3,50000,1.6822
quickRandomSeuil,testset3,50000,1.664
quickRandomSeuil,testset3,50000,1.6855
quickRandomSeuil,testset3,50000,1.501
quickRandomSeuil,testset3,50000,1.549
quickRandomSeuil,testset3,50000,1.5693
quickRandomSeuil,testset3,50000,1.5231
quickRandomSeuil,testset3,50000,1.536
quickRandomSeuil,testset3,50000,1.5784
quickRandomSeuil,testset3,50000,1.7089
quickRandomSeuil,testset3,50000,1.6667
quickRandomSeuil,testset3,50000,1.6368
quickRandomSeuil,testset3,50000,1.579
quickRandomSeuil,testset3,50000,1.6294
quickRandomSeuil,testset3,50000,1.5772
quickRandomSeuil,testset3,50000,1.4866
quickRandomSeuil,testset3,50000,1.5501
quickRandomSeuil,testset3,50000,1.5995
quickRandomSeuil,testset3,50000,1.6588
quickRandomSeuil,testset3,50000,1.6068
quickRandomSeuil,testset3,50000,1.7084
quickRandomSeuil,testset3,50000,1.6292
quickRandomSeuil,testset3,50000,1.5863
quickRandomSeuil,testset3,50000,1.9705
quickRandomSeuil,testset3,50000,1.6727
quickRandomSeuil,testset3,50000,1.7196
quickRandomSeuil,testset3,50000,1.5325
quickRandomSeuil,testset3,50000,1.5156
quickRandomSeuil,testset3,50000,1.5934
quickRandomSeuil,testset3,50000,1.5072
quickRandomSeuil,testset3,50000,1.6089
quickRandomSeuil,testset3,50000,1.5585
quickRandomSeuil,testset3,50000,1.6383
quickRandomSeuil,testset3,50000,1.6407
quickRandomSeuil,testset3,50000,1.591
quickRandomSeuil,testset3,50000,1.5679
quickRandomSeuil,testset3,50000,1.5763
quickRandomSeuil,testset3,50000,1.6483
quickRandomSeuil,testset3,50000,1.5709
quickRandomSeuil,testset3,50000,1.7687
quickRandomSeuil,testset3,50000,1.6698
quickRandomSeuil,testset3,50000,1.603
quickRandomSeuil,testset3,50000,1.6352
quickRandomSeuil,testset3,50000,1.7632
quickRandomSeuil,testset3,50000,1.6519
quickRandomSeuil,testset3,50000,1.6292
quickRandomSeuil,testset3,50000,1.6368
quickRandomSeuil,testset3,50000,1.7503
quickRandomSeuil,testset3,50000,1.5926
quickRandomSeuil,testset3,50000,1.6029
quickRandomSeuil,testset3,50000,1.6352
quickRandomSeuil,testset3,50000,1.6634
quickRandomSeuil,testset3,50000,1.8152
quickRandomSeuil,testset3,50000,1.6194
quickRandomSeuil,testset3,50000,1.6643
quickRandomSeuil,testset3,50000,1.7014
quickRandomSeuil,testset3,50000,1.6118
quickRandomSeuil,testset3,50000,1.5833
quickRandomSeuil,testset3,50000,1.6208
quickRandomSeuil,testset3,50000,1.6451
quickRandomSeuil,testset3,50000,1.5415
quickRandomSeuil,testset3,50000,1.5869
quickRandomSeuil,testset3,50000,1.5395
quickRandomSeuil,testset3,50000,1.5891
quickRandomSeuil,testset3,50000,1.5074
quickRandomSeuil,testset3,50000,1.5751
quickRandomSeuil,testset3,50000,1.5917
quickRandomSeuil,testset3,50000,1.606
quickRandomSeuil,testset3,50000,1.586
quickRandomSeuil,testset3,50000,1.5687
quickRandomSeuil,testset3,50000,1.5391
quickRandomSeuil,testset3,50000,1.8077
quickRandomSeuil,testset3,50000,1.5377
quickRandomSeuil,testset3,50000,1.5885
quickRandomSeuil,testset3,50000,1.6757
quickRandomSeuil,testset3,50000,1.6015
quickRandomSeuil,testset3,500000,19.3189
quickRandomSeuil,testset3,500000,20.5511
quickRandomSeuil,testset3,500000,20.8548
quickRandomSeuil,testset3,500000,20.1303
quickRandomSeuil,testset3,500000,20.7215
quickRandomSeuil,testset3,500000,20.2044
quickRandomSeuil,testset3,500000,20.6027
quickRandomSeuil,testset3,500000,20.4959
quickRandomSeuil,testset3,500000,21.164
quickRandomSeuil,testset3,500000,20.8414
quickRandomSeuil,testset3,500000,19.4895
quickRandomSeuil,testset3,500000,21.0492
quickRandomSeuil,testset3,500000,19.9643
quickRandomSeuil,testset3,500000,20.0987
quickRandomSeuil,testset3,500000,19.8093
quickRandomSeuil,testset3,500000,19.5734
quickRandomSeuil,testset3,500000,19.5289
quickRandomSeuil,testset3,500000,19.8296
quickRandomSeuil,testset3,500000,19.8624
quickRandomSeuil,testset3,500000,19.7502
quickRandomSeuil,testset3,500000,19.5944
quickRandomSeuil,testset3,500000,19.8658
quickRandomSeuil,testset3,500000,19.1822
quickRandomSeuil,testset3,500000,20.1613
quickRandomSeuil,testset3,500000,19.8062
quickRandomSeuil,testset3,500000,19.813
quickRandomSeuil,testset3,500000,19.6774
quickRandomSeuil,testset3,500000,19.1765
quickRandomSeuil,testset3,500000,20.442
quickRandomSeuil,testset3,500000,19.1358
quickRandomSeuil,testset3,500000,21.1645
quickRandomSeuil,testset3,500000,19.5448
quickRandomSeuil,testset3,500000,19.388
quickRandomSeuil,testset3,500000,20.1879
quickRandomSeuil,testset3,500000,20.5887
quickRandomSeuil,testset3,500000,19.9997
quickRandomSeuil,testset3,500000,19.8385
quickRandomSeuil,testset3,500000,19.6409
quickRandomSeuil,testset3,500000,19.4985
quickRandomSeuil,testset3,500000,19.583
quickRandomSeuil,testset3,500000,20.2531
quickRandomSeuil,testset3,500000,20.0431
quickRandomSeuil,testset3,500000,19.8649
quickRandomSeuil,testset3,500000,19.702
quickRandomSeuil,testset3,500000,19.7437
quickRandomSeuil,testset3,500000,20.0956
quickRandomSeuil,testset3,500000,20.0122
quickRandomSeuil,testset3,500000,19.9887
quickRandomSeuil,testset3,500000,19.84
quickRandomSeuil,testset3,500000,20.5313
quickRandomSeuil,testset3,500000,20.4742
quickRandomSeuil,testset3,500000,19.5964
quickRandomSeuil,testset3,500000,19.213
quickRandomSeuil,testset3,500000,19.4102
quickRandomSeuil,testset3,500000,20.0127
quickRandomSeuil,testset3,500000,21.3
quickRandomSeuil,testset3,500000,21.5158
quickRandomSeuil,testset3,500000,20.9573
quickRandomSeuil,testset3,500000,21.4245
quickRandomSeuil,testset3,500000,19.143
quickRandomSeuil,testset3,500000,20.0297
quickRandomSeuil,testset3,500000,19.6898
quickRandomSeuil,testset3,500000,20.042
quickRandomSeuil,testset3,500000,19.9487
quickRandomSeuil,testset3,500000,20.8969
quickRandomSeuil,testset3,500000,20.9204
quickRandomSeuil,testset3,500000,20.3889
quickRandomSeuil,testset3,500000,21.1134
quickRandomSeuil,testset3,500000,19.7269
quickRandomSeuil,testset3,500000,19.2758
quickRandomSeuil,testset3,500000,21.8326
quickRandomSeuil,testset3,500000,20.2138
quickRandomSeuil,testset3,500000,21.8387
quickRandomSeuil,testset3,500000,20.0084
quickRandomSeuil,testset3,500000,21.1255
quickRandomSeuil,testset3,500000,21.2844
quickRandomSeuil,testset3,500000,20.5185
quickRandomSeuil,testset3,500000,26.2602
quickRandomSeuil,testset3,500000,23.2518
quickRandomSeuil,testset3,500000,19.9979
quickRandomSeuil,testset3,500000,20.6456
quickRandomSeuil,testset3,500000,22.0694
quickRandomSeuil,testset3,500000,21.1023
quickRandomSeuil,testset3,500000,21.2731
quickRandomSeuil,testset3,500000,20.5703
quickRandomSeuil,testset3,500000,19.936
quickRandomSeuil,testset3,500000,21.1899
quickRandomSeuil,testset3,500000,20.2833
quickRandomSeuil,testset3,500000,20.4725
quickRandomSeuil,testset3,500000,20.8175
quickRandomSeuil,testset3,500000,21.4281
quickRandomSeuil,testset3,500000,21.3841
quickRandomSeuil,testset3,500000,20.7739
quickRandomSeuil,testset3,500000,21.5514
quickRandomSeuil,testset3,500000,26.1274
quickRandomSeuil,testset3,500000,22.0842
quickRandomSeuil,testset3,500000,22.0421
quickRandomSeuil,testset3,500000,21.4874
quickRandomSeuil,testset3,500000,20.5429
quickRandomSeuil,testset3,500000,21.1649
